Date,username,likes_count,retweet_date,Cases_x,Deaths_x,14 days,Cases_y,Deaths_y,28 days,Cases,Deaths,Sentiment,Total Case Growth,Total Death Growth,Lethality_48,Lethality_14,Lethality_dayof
3/9/2020,mourning_star85,1,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,0.15,706.543,18.005,0.039,0.018,0.042
3/9/2020,politicususa,31,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,0,706.543,18.005,0.039,0.018,0.042
3/9/2020,mog7546,28,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,-0.5,706.543,18.005,0.039,0.018,0.042
3/9/2020,thelast_try,0,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,-0.171,706.543,18.005,0.039,0.018,0.042
3/9/2020,zencimusa_,7,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,0.117,706.543,18.005,0.039,0.018,0.042
3/9/2020,zencimusa_,3,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,0.117,706.543,18.005,0.039,0.018,0.042
3/9/2020,hikudev,0,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,-0.171,706.543,18.005,0.039,0.018,0.042
3/9/2020,heymanisaac,0,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,-0.079,706.543,18.005,0.039,0.018,0.042
3/9/2020,melindamarble,0,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,-0.171,706.543,18.005,0.039,0.018,0.042
3/9/2020,mcbcmcbcm,1,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,-0.171,706.543,18.005,0.039,0.018,0.042
3/9/2020,randomutfan,0,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,-0.171,706.543,18.005,0.039,0.018,0.042
3/9/2020,taniagailphotos,1,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,0.038,706.543,18.005,0.039,0.018,0.042
3/9/2020,nobody_special1,1,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,-0.171,706.543,18.005,0.039,0.018,0.042
3/9/2020,incogneattow,1,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,0,706.543,18.005,0.039,0.018,0.042
3/9/2020,nygovcuomo,3706,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,0.1,706.543,18.005,0.039,0.018,0.042
3/9/2020,washingtonpost,257,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,-0.156,706.543,18.005,0.039,0.018,0.042
3/9/2020,washingtonpost,205,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,0,706.543,18.005,0.039,0.018,0.042
3/9/2020,nygovcuomo,3706,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,0.1,706.543,18.005,0.039,0.018,0.042
3/9/2020,washingtonpost,257,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,-0.156,706.543,18.005,0.039,0.018,0.042
3/9/2020,washingtonpost,205,,519,22,3/23/20 0:00,43850,784,4/6/20 0:00,367215,14138,0,706.543,18.005,0.039,0.018,0.042
3/10/2020,kittenpawsbb,0,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,-0.068,558.764,16.081,0.041,0.019,0.039
3/10/2020,karen_russell,0,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,0.025,558.764,16.081,0.041,0.019,0.039
3/10/2020,trynkeepup,1,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,0.207,558.764,16.081,0.041,0.019,0.039
3/10/2020,angel4autism,0,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,-0.156,558.764,16.081,0.041,0.019,0.039
3/10/2020,nphic,2,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,0.207,558.764,16.081,0.041,0.019,0.039
3/10/2020,nikkimcr,24,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,-0.3,558.764,16.081,0.041,0.019,0.039
3/10/2020,bronk34,0,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,0,558.764,16.081,0.041,0.019,0.039
3/10/2020,atlhiker,6,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,-0.049,558.764,16.081,0.041,0.019,0.039
3/10/2020,comfycrush,13,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,-0.196,558.764,16.081,0.041,0.019,0.039
3/10/2020,laurenblumears,3,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,-0.171,558.764,16.081,0.041,0.019,0.039
3/10/2020,emzorbit,12,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,-0.067,558.764,16.081,0.041,0.019,0.039
3/10/2020,majabeckstrom,0,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,-0.171,558.764,16.081,0.041,0.019,0.039
3/10/2020,iaaaaging,0,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,0,558.764,16.081,0.041,0.019,0.039
3/10/2020,_catinthehat__,0,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,-0.042,558.764,16.081,0.041,0.019,0.039
3/10/2020,mave1353,1,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,-0.062,558.764,16.081,0.041,0.019,0.039
3/10/2020,roseserao,2,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,-0.625,558.764,16.081,0.041,0.019,0.039
3/10/2020,kebpolishprince,0,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,-0.156,558.764,16.081,0.041,0.019,0.039
3/10/2020,oatmealartist,0,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,-0.171,558.764,16.081,0.041,0.019,0.039
3/10/2020,6ftawaygrady,1,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,0.081,558.764,16.081,0.041,0.019,0.039
3/10/2020,kwqcnews,0,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,0,558.764,16.081,0.041,0.019,0.039
3/10/2020,oolnoteatlanti1,0,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,-0.006,558.764,16.081,0.041,0.019,0.039
3/10/2020,wrenegadey,1,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,0.238,558.764,16.081,0.041,0.019,0.039
3/10/2020,johnhand9,1,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,0,558.764,16.081,0.041,0.019,0.039
3/10/2020,realwesleywess,0,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,0.083,558.764,16.081,0.041,0.019,0.039
3/10/2020,alo6ica,4,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,0.2,558.764,16.081,0.041,0.019,0.039
3/10/2020,wowt6news,5,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,0,558.764,16.081,0.041,0.019,0.039
3/10/2020,fishinthezoo,1,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,0.433,558.764,16.081,0.041,0.019,0.039
3/10/2020,sabbar8bigpond1,0,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,0.433,558.764,16.081,0.041,0.019,0.039
3/10/2020,threatsrisks,0,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,0.133,558.764,16.081,0.041,0.019,0.039
3/10/2020,nygovcuomo,837,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,-0.016,558.764,16.081,0.041,0.019,0.039
3/10/2020,washingtonpost,384,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,-0.1,558.764,16.081,0.041,0.019,0.039
3/10/2020,washingtonpost,154,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,0,558.764,16.081,0.041,0.019,0.039
3/10/2020,nygovcuomo,837,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,-0.016,558.764,16.081,0.041,0.019,0.039
3/10/2020,nytimes,2814,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,0,558.764,16.081,0.041,0.019,0.039
3/10/2020,washingtonpost,384,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,-0.1,558.764,16.081,0.041,0.019,0.039
3/10/2020,washingtonpost,154,,711,28,3/24/20 0:00,54112,1021,4/7/20 0:00,397992,16447,0,558.764,16.081,0.041,0.019,0.039
3/11/2020,arvid_erickson,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0,386.454,13.901,0.043,0.02,0.03
3/11/2020,gordy_shanks,1,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0,386.454,13.901,0.043,0.02,0.03
3/11/2020,queenenergy,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0,386.454,13.901,0.043,0.02,0.03
3/11/2020,veronarssnews,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.271,386.454,13.901,0.043,0.02,0.03
3/11/2020,plant_wh1sperer,11,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.125,386.454,13.901,0.043,0.02,0.03
3/11/2020,6er_in,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.067,386.454,13.901,0.043,0.02,0.03
3/11/2020,thetrinabailey,1,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.171,386.454,13.901,0.043,0.02,0.03
3/11/2020,mlhbionicearsab,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.15,386.454,13.901,0.043,0.02,0.03
3/11/2020,danielghajjar,18,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0,386.454,13.901,0.043,0.02,0.03
3/11/2020,saoirseamhran,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.019,386.454,13.901,0.043,0.02,0.03
3/11/2020,gregzeigler63,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.151,386.454,13.901,0.043,0.02,0.03
3/11/2020,singjai,3,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.126,386.454,13.901,0.043,0.02,0.03
3/11/2020,bettyla219,1,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.5,386.454,13.901,0.043,0.02,0.03
3/11/2020,dreamingsapien,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.229,386.454,13.901,0.043,0.02,0.03
3/11/2020,elementartyy,1,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.125,386.454,13.901,0.043,0.02,0.03
3/11/2020,arvid_erickson,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0,386.454,13.901,0.043,0.02,0.03
3/11/2020,mlhbionicearsab,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.15,386.454,13.901,0.043,0.02,0.03
3/11/2020,faeriefire99,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.44,386.454,13.901,0.043,0.02,0.03
3/11/2020,ffpmoonman,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.433,386.454,13.901,0.043,0.02,0.03
3/11/2020,mafhoney,1,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.178,386.454,13.901,0.043,0.02,0.03
3/11/2020,melagenlabs,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.594,386.454,13.901,0.043,0.02,0.03
3/11/2020,gbonle,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.2,386.454,13.901,0.043,0.02,0.03
3/11/2020,aggiekiddoc,3,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.138,386.454,13.901,0.043,0.02,0.03
3/11/2020,hoff_1222,1,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.015,386.454,13.901,0.043,0.02,0.03
3/11/2020,caitlinh24,1,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.222,386.454,13.901,0.043,0.02,0.03
3/11/2020,bentendo64_,1,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.278,386.454,13.901,0.043,0.02,0.03
3/11/2020,darinp2,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.125,386.454,13.901,0.043,0.02,0.03
3/11/2020,felipecar,10,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0,386.454,13.901,0.043,0.02,0.03
3/11/2020,billeng29007397,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.059,386.454,13.901,0.043,0.02,0.03
3/11/2020,aldanimarki,22,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.483,386.454,13.901,0.043,0.02,0.03
3/11/2020,jtmcinerney,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.25,386.454,13.901,0.043,0.02,0.03
3/11/2020,tyberiuszo,1,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.125,386.454,13.901,0.043,0.02,0.03
3/11/2020,nevertrumper20,2,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.238,386.454,13.901,0.043,0.02,0.03
3/11/2020,omegaman007,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.139,386.454,13.901,0.043,0.02,0.03
3/11/2020,jbrogan1952_b,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.396,386.454,13.901,0.043,0.02,0.03
3/11/2020,paulbelfrage,1,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.125,386.454,13.901,0.043,0.02,0.03
3/11/2020,mazaremusic,59,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.15,386.454,13.901,0.043,0.02,0.03
3/11/2020,mlhbionicearsab,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.15,386.454,13.901,0.043,0.02,0.03
3/11/2020,shellbackash,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.2,386.454,13.901,0.043,0.02,0.03
3/11/2020,sportstalksc,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.271,386.454,13.901,0.043,0.02,0.03
3/11/2020,silent_hill_1,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.283,386.454,13.901,0.043,0.02,0.03
3/11/2020,silent_hill_1,1,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.283,386.454,13.901,0.043,0.02,0.03
3/11/2020,seafood4ever,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0,386.454,13.901,0.043,0.02,0.03
3/11/2020,primetimewealth,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.2,386.454,13.901,0.043,0.02,0.03
3/11/2020,sparksmemphis,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.061,386.454,13.901,0.043,0.02,0.03
3/11/2020,siouxsiespal,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0,386.454,13.901,0.043,0.02,0.03
3/11/2020,chemiekaze,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.125,386.454,13.901,0.043,0.02,0.03
3/11/2020,vaishnavisms,15,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.4,386.454,13.901,0.043,0.02,0.03
3/11/2020,jennyjenli,7,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.029,386.454,13.901,0.043,0.02,0.03
3/11/2020,zoostationaz,8,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0,386.454,13.901,0.043,0.02,0.03
3/11/2020,imanjonz,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.325,386.454,13.901,0.043,0.02,0.03
3/11/2020,luminouslaurenm,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.2,386.454,13.901,0.043,0.02,0.03
3/11/2020,timpoandante,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.181,386.454,13.901,0.043,0.02,0.03
3/11/2020,veryblackman,9,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.262,386.454,13.901,0.043,0.02,0.03
3/11/2020,aidansheart,2,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.06,386.454,13.901,0.043,0.02,0.03
3/11/2020,tgnlnv,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.383,386.454,13.901,0.043,0.02,0.03
3/11/2020,wasnotwhynot,4,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0,386.454,13.901,0.043,0.02,0.03
3/11/2020,bham4ever,0,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.211,386.454,13.901,0.043,0.02,0.03
3/11/2020,nigelshartcrac1,2,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,-0.112,386.454,13.901,0.043,0.02,0.03
3/11/2020,nygovcuomo,9355,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0,386.454,13.901,0.043,0.02,0.03
3/11/2020,washingtonpost,195,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.1,386.454,13.901,0.043,0.02,0.03
3/11/2020,washingtonpost,308,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0,386.454,13.901,0.043,0.02,0.03
3/11/2020,nygovcuomo,9355,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0,386.454,13.901,0.043,0.02,0.03
3/11/2020,washingtonpost,195,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0.1,386.454,13.901,0.043,0.02,0.03
3/11/2020,washingtonpost,308,,1109,33,3/25/20 0:00,66055,1333,4/8/20 0:00,429686,18563,0,386.454,13.901,0.043,0.02,0.03
3/12/2020,donnybrookpgh,1,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.5,296.529,11.796,0.044,0.021,0.028
3/12/2020,wjxt4,6,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.257,296.529,11.796,0.044,0.021,0.028
3/12/2020,cmcd048,3,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.41,296.529,11.796,0.044,0.021,0.028
3/12/2020,0185kaleem,2,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.262,296.529,11.796,0.044,0.021,0.028
3/12/2020,westessexnow,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.314,296.529,11.796,0.044,0.021,0.028
3/12/2020,xoxocox,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.083,296.529,11.796,0.044,0.021,0.028
3/12/2020,billprady,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.4,296.529,11.796,0.044,0.021,0.028
3/12/2020,msusportsnews,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.05,296.529,11.796,0.044,0.021,0.028
3/12/2020,goranshakhawan,3,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.137,296.529,11.796,0.044,0.021,0.028
3/12/2020,ronin_user,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.095,296.529,11.796,0.044,0.021,0.028
3/12/2020,touseke,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.104,296.529,11.796,0.044,0.021,0.028
3/12/2020,gabbo_021,1,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0,296.529,11.796,0.044,0.021,0.028
3/12/2020,arthuredelstein,3,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.1,296.529,11.796,0.044,0.021,0.028
3/12/2020,hawghalters,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.083,296.529,11.796,0.044,0.021,0.028
3/12/2020,corpsegrindita,2,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.171,296.529,11.796,0.044,0.021,0.028
3/12/2020,donnybrookpgh,1,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.5,296.529,11.796,0.044,0.021,0.028
3/12/2020,dynamicdst2,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.333,296.529,11.796,0.044,0.021,0.028
3/12/2020,woodyrobinson8,8,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.038,296.529,11.796,0.044,0.021,0.028
3/12/2020,mantistoboggan6,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.107,296.529,11.796,0.044,0.021,0.028
3/12/2020,hypervisible,10,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.083,296.529,11.796,0.044,0.021,0.028
3/12/2020,nestorbuttcheek,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.15,296.529,11.796,0.044,0.021,0.028
3/12/2020,shin11511,1,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.35,296.529,11.796,0.044,0.021,0.028
3/12/2020,berke2613,8,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0,296.529,11.796,0.044,0.021,0.028
3/12/2020,dr_geofry,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.381,296.529,11.796,0.044,0.021,0.028
3/12/2020,reedmontgomery,5,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.133,296.529,11.796,0.044,0.021,0.028
3/12/2020,erdman_birdman,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.104,296.529,11.796,0.044,0.021,0.028
3/12/2020,donaghy101,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.042,296.529,11.796,0.044,0.021,0.028
3/12/2020,tmmsoti,4,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.244,296.529,11.796,0.044,0.021,0.028
3/12/2020,afc_sierra117,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.033,296.529,11.796,0.044,0.021,0.028
3/12/2020,sisterbullfrog1,1,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.042,296.529,11.796,0.044,0.021,0.028
3/12/2020,ragingbitcoin,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.171,296.529,11.796,0.044,0.021,0.028
3/12/2020,p_e_saunders,3,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.079,296.529,11.796,0.044,0.021,0.028
3/12/2020,bastuz,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.125,296.529,11.796,0.044,0.021,0.028
3/12/2020,bastuz,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.125,296.529,11.796,0.044,0.021,0.028
3/12/2020,sci_phi,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.125,296.529,11.796,0.044,0.021,0.028
3/12/2020,mcclure111,70,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.5,296.529,11.796,0.044,0.021,0.028
3/12/2020,rth2oman,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.36,296.529,11.796,0.044,0.021,0.028
3/12/2020,amy75342872,1,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0,296.529,11.796,0.044,0.021,0.028
3/12/2020,dprisondiaries,1,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.027,296.529,11.796,0.044,0.021,0.028
3/12/2020,feloneouscat,1,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.35,296.529,11.796,0.044,0.021,0.028
3/12/2020,tom_fowdy,28,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.4,296.529,11.796,0.044,0.021,0.028
3/12/2020,ohdongwon_,24,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.1,296.529,11.796,0.044,0.021,0.028
3/12/2020,maricopa_io,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.05,296.529,11.796,0.044,0.021,0.028
3/12/2020,maricopamonitor,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.05,296.529,11.796,0.044,0.021,0.028
3/12/2020,bathoryduck,2,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.348,296.529,11.796,0.044,0.021,0.028
3/12/2020,wouter90,1,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0,296.529,11.796,0.044,0.021,0.028
3/12/2020,sereneli11,1,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.25,296.529,11.796,0.044,0.021,0.028
3/12/2020,aprilholderart,28,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.085,296.529,11.796,0.044,0.021,0.028
3/12/2020,mcclure111,70,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.5,296.529,11.796,0.044,0.021,0.028
3/12/2020,2byiv,1,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.1,296.529,11.796,0.044,0.021,0.028
3/12/2020,omnipriestess,9,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.181,296.529,11.796,0.044,0.021,0.028
3/12/2020,ghostanon9,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.137,296.529,11.796,0.044,0.021,0.028
3/12/2020,neoovea,3,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.012,296.529,11.796,0.044,0.021,0.028
3/12/2020,rantonstupidity,1,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.167,296.529,11.796,0.044,0.021,0.028
3/12/2020,thespiritjuice,3,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0.208,296.529,11.796,0.044,0.021,0.028
3/12/2020,ianmcorbin1,13,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,0,296.529,11.796,0.044,0.021,0.028
3/12/2020,gifts2001,0,,1561,43,3/26/20 0:00,84091,1746,4/9/20 0:00,464442,20638,-0.5,296.529,11.796,0.044,0.021,0.028
